"elev","cid","lat","long","burn","cht","n","dist"
1682.07646864893,1,42.5210499505138,-112.103347939963,1,0.0068743525390625,6,60.8276253039296
1682.49229599561,2,42.5210505365213,-112.103287078526,1,0.00872025,34,60.2079728939325
1682.93531085352,3,42.5210511224965,-112.103226217087,1,0.115559006347656,69,60.0000000009313
1683.2971256543,4,42.5210517084393,-112.103165355646,1,0.0207151000976563,66,59.9999999981374
1683.68650408887,5,42.5210522943499,-112.103104494204,1,0.0188302944335937,64,59.9999999990687
1684.05642814941,6,42.5210528802281,-112.10304363276,1,0.009434646484375,42,60.0000000009313
1684.3906867583,7,42.521053466074,-112.102982771314,1,0.0137400375976562,43,60
1684.70432141797,8,42.5210540518876,-112.102921909866,1,0.00344318359375,28,60
1684.99961654492,9,42.5210546376688,-112.102861048416,1,0.00701523095703125,24,60.0000000009313
1685.27453915283,10,42.5210552234178,-112.102800186964,1,0.00281481298828125,4,60
1685.52225809424,11,42.5210558091344,-112.102739325511,1,0.0041257548828125,1,60.2079728948461
1685.75133296143,12,42.5210563948187,-112.102678464056,1,0.0133165893554688,86,60.8276253020253
1685.92128196045,13,42.5210569804708,-112.102617602599,1,0.0113327763671875,42,61.8465843843637
1686.0014005874,14,42.5210575660904,-112.10255674114,1,0.01035837890625,46,63.2455532043616
1686.1259987207,15,42.5210581516778,-112.102495879679,1,0.0066217802734375,20,64.9999999981015
1686.22935205371,16,42.5210587372329,-112.102435018217,1,0.020389875,61,67.0820393242388
1686.25585081348,17,42.5210593227556,-112.102374156753,1,0.0061174736328125,14,69.4622199473077
1681.84878635938,18,42.5210049296463,-112.103347147748,1,0.00535249853515625,13,55.9016994394939
1682.24015353809,19,42.5210055156528,-112.103286286355,1,0.0100909282226563,25,55.2268050879072
1682.66287212207,20,42.5210061016271,-112.10322542496,1,0.00933555322265625,41,55.0000000018626
1682.99592737598,21,42.521006687569,-112.103164563563,1,0.0748252431640625,133,55.0000000009313
1683.37947413965,22,42.5210072734786,-112.103103702164,1,0.0182630581054688,70,54.9999999990687
1683.76430723926,23,42.5210078593559,-112.103042840763,1,0.00487947216796875,25,55
