"elev","cid","lat","long","burn","cht","n","dist"
1307.59090276709,1,43.3012438426467,-116.989976686136,1,0.00551782861328125,7,55.0000000004657
1307.55918399365,2,43.3012438372282,-116.98991504072,1,0.0050663330078125,17,49.9999999995925
1307.54082968359,3,43.3012438317766,-116.989853395303,1,0.0017204296875,3,44.9999999994761
1307.52654858447,4,43.3012438262916,-116.989791749887,1,-0.000664779296875,1,40
1307.52479984473,5,43.3012438207735,-116.98973010447,1,0.000392630859375,6,34.9999999990687
1307.50799940283,6,43.3012438152222,-116.989668459054,1,-0.00068466455078125,1,29.9999999988358
1307.51224763623,7,43.3012438096376,-116.989606813637,1,0.000181619140625,5,24.9999999991851
1307.49426398389,8,43.3012438040198,-116.989545168221,1,-0.00223652880859375,0,19.9999999981374
1307.48569901123,9,43.3012437983687,-116.989483522804,1,-0.00278165576171875,2,14.9999999997672
1307.47993616797,10,43.3012437926845,-116.989421877388,1,0.002870828125,14,9.99999999784632
1307.45484042969,11,43.301243786967,-116.989360231971,1,-0.00155297705078125,5,4.99999999860302
1307.43476418408,12,43.3012437812163,-116.989298586555,0,0.0009530869140625,8,0
1307.4233151123,13,43.3012437754324,-116.989236941139,0,0.0010437109375,4,0
1307.41908070654,14,43.3012437696153,-116.989175295722,0,0.00428781396484375,4,0
1307.39450863916,15,43.3012437637649,-116.989113650306,0,0.0542516137695312,13,0
1307.34054762158,16,43.3012437578814,-116.98905200489,0,0.0345471787109375,8,0
1307.2819437915,17,43.3012437519645,-116.988990359473,0,0.032663228515625,13,0
1307.19649687402,18,43.3012437460145,-116.988928714057,0,0.011751857421875,6,0
1307.13462535596,19,43.3012437400313,-116.988867068641,0,0.0158089052734375,10,0
1307.09362278748,20,43.3012437340148,-116.988805423225,0,-0.00674783935546875,0,0
1307.6754892085,21,43.3011988195735,-116.989976693532,1,0.00067520849609375,4,55.0000000007567
1307.63738119043,22,43.3011988141551,-116.989915048161,1,0.00382334423828125,4,50.0000000025029
1307.6235323374,23,43.3011988087034,-116.98985340279,1,0.003751931640625,1,45.0000000008149
1307.61785262793,24,43.3011988032185,-116.989791757419,1,0.00402116845703125,1,40.0000000018626
1307.59900062109,25,43.3011987977004,-116.989730112048,1,0.00582725390625,7,35.0000000015134
1307.59819280322,26,43.301198792149,-116.989668466677,1,0.00464271435546875,4,30.0000000018044
1307.58487172021,27,43.3011987865645,-116.989606821306,1,0.0051802939453125,4,25.0000000006403
1307.57470374951,28,43.3011987809467,-116.989545175935,1,0.00298000830078125,1,20.0000000021537
1307.56002690088,29,43.3011987752956,-116.989483530564,1,0.00453339697265625,5,15.0000000022701
1307.55540512598,30,43.3011987696114,-116.989421885193,1,0.00538717724609375,18,10.0000000029686
1307.53759491406,31,43.3011987638939,-116.989360239822,1,0.00575857763671875,9,5.00000000011642
1307.53058146338,32,43.3011987581433,-116.989298594452,0,0.004708912109375,4,0
1307.52189093799,33,43.3011987523594,-116.989236949081,0,0.0283759306640625,9,0
1307.50353551367,34,43.3011987465422,-116.98917530371,0,0.009714740234375,2,0
1307.47797229248,35,43.3011987406919,-116.989113658339,0,0.00639925,3,0
1307.43036637402,36,43.3011987348083,-116.989052012968,0,0.0310582099609375,5,0
1307.38401183887,37,43.3011987288915,-116.988990367597,0,0.0414840942382812,1,0
1307.28163739111,38,43.3011987229415,-116.988928722227,0,0.0447560190429687,9,0
1307.2271323501,39,43.3011987169583,-116.988867076856,0,0.027865880859375,5,0
1307.2027840332,40,43.3011987109418,-116.988805431485,0,-0.00281224365234375,0,0
1307.76859094336,41,43.3011537965,-116.989976700929,1,-0.00492653662109375,4,55.2268050878229
1307.74151878662,42,43.3011537910816,-116.989915055603,1,-0.0039138427734375,4,50.2493781077706
